review_id,sensitive_content,sensitive_content_list,sensitive_content_rating,sensitive_content_rating_reason,core_combat_mechanics_description,combat_satisfaction_rating,combat_satisfaction_rating_reason,strategic_tactical_depth_rating,strategic_tactical_depth_rating_reason,hero_team_setup_diversity_rating,hero_team_setup_diversity_rating_reason,game_progression_experience_rating,game_progression_experience_rating_reason,hero_leveling_path_openness_rating,hero_leveling_path_openness_rating_reason,game_mode_variety_rating,game_mode_variety_rating_reason,secondary_core_loop_description,secondary_core_loop_being_tycoon_crafting,secondary_core_loop_simplicity_rating,secondary_core_loop_simplicity_rating_reason,abundance_of_resources_earned_from_secondary_core_loop_rating,abundance_of_resources_earned_from_secondary_core_loop_rating_reason,ease_of_game_control_rating,ease_of_game_control_rating_reason,player_engagement_events_frequency_rating,player_engagement_events_frequency_rating_reason,player_engagement_events_diversity_rating,player_engagement_events_diversity_rating_reason,daily_weekly_missions_login_incentives_effectiveness_rating,daily_weekly_missions_login_incentives_effectiveness_rating_reason,new_content_and_meta_evolving_frequency_rating,new_content_and_meta_evolving_frequency_rating_reason,gacha_guarantee_mechanism,gacha_guarantee_mechanism_description,gacha_pull_price_reasonableness_rating,gacha_pull_price_reasonableness_rating_reason,availability_of_major_features_to_non_paying_user_rating,availability_of_major_features_to_non_paying_user_rating_reason,pressure_for_spending_rating,pressure_for_spending_rating_reason,abundance_and_meaningfulness_of_free_rewards_rating,abundance_and_meaningfulness_of_free_rewards_rating_reason,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating,clarity_and_intuitiveness_of_menus_and_ui_interactions_rating_reason,clarity_of_gameplay_explanation_by_the_tutorial_rating,clarity_of_gameplay_explanation_by_the_tutorial_rating_reason,polish_and_coherence_of_art_style_rating,polish_and_coherence_of_art_style_rating_reason,satisfaction_and_clarity_of_animation_rating,satisfaction_and_clarity_of_animation_rating_reason,quality_of_sound_effect_bgm_voice_rating,quality_of_sound_effect_bgm_voice_rating_reason,abundance_of_cooperative_social_function_rating,abundance_of_cooperative_social_function_rating_reason,abundance_of_competitive_social_function_rating,abundance_of_competitive_social_function_rating_reason,ip_integration_faithfulness_and_authenticity_rating,ip_integration_faithfulness_and_authenticity_rating_reason,depth_of_IP_integration_rating,depth_of_IP_integration_rating_reason,lightness_of_installation_file_rating,lightness_of_installation_file_rating_reason,ingame_downloading_experience_rating,ingame_downloading_experience_rating_reason
36820066,False,N/A,0,The review does not mention any sensitive content.,N/A,-2,The reviewer is frustrated with a bug that prevents task completion and leveling up.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,-2,"The reviewer is unable to progress due to a bug, leading to a very negative experience.",N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36819790,False,N/A,0,The review does not mention any sensitive content.,"The game involves using characters with specific abilities, such as Nie Yinniang's clone ability.",1,"The reviewer finds Nie Yinniang very useful, indicating satisfaction with combat.",1,"The review mentions character abilities and team composition, indicating some strategic depth.",1,The review mentions different character abilities and team compositions.,N/A,The review does not mention anything about game progression.,N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36818422,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,-1,"The reviewer feels they cannot keep up with others, indicating a negative progression experience.",N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36800175,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,-1,The reviewer is frustrated with the lack of new events and changes to existing ones.,N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,-1,The reviewer is frustrated with the lack of new events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,-1,The reviewer is frustrated with the lack of new events and changes to existing ones.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36780561,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,N/A,The review does not mention anything about game progression.,N/A,The review does not mention anything about hero leveling paths.,1,"The reviewer suggests a new permanent item for transformation, indicating some variety but room for improvement.",N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36772973,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,N/A,The review does not mention anything about game progression.,N/A,The review does not mention anything about hero leveling paths.,1,"The reviewer suggests simplifying daily tasks, indicating some variety but room for improvement.",N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36772626,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,N/A,The review does not mention anything about game progression.,N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36772196,False,N/A,0,The review does not mention any sensitive content.,N/A,N/A,The review does not mention anything about the game's combat mechanics.,N/A,The review does not mention anything about the game's strategic or tactical depth.,N/A,The review does not mention anything about hero team setup diversity.,0,"The reviewer mentions level caps, indicating a neutral progression experience.",N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
36771421,False,N/A,0,The review does not mention any sensitive content.,The game involves using characters with abilities like protection or unification.,1,"The reviewer finds the abilities of the characters impressive, indicating satisfaction with combat.",1,"The review mentions character abilities and team composition, indicating some strategic depth.",1,The review mentions different character abilities and team compositions.,N/A,The review does not mention anything about game progression.,N/A,The review does not mention anything about hero leveling paths.,N/A,The review does not mention anything about game mode variety.,N/A,N/A,N/A,The review does not mention anything about the secondary core loop.,N/A,The review does not mention anything about resources from a secondary core loop.,N/A,The review does not mention anything about game control.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about player engagement events.,N/A,The review does not mention anything about daily or weekly missions.,N/A,The review does not mention anything about new content or evolving game meta.,False,N/A,N/A,The review does not directly mention anything about gacha pull price.,N/A,The review does not mention anything about features for non-paying users.,N/A,The review does not mention anything about spending pressure.,N/A,The review does not mention anything about free rewards.,N/A,The review does not mention anything about menus or UI.,N/A,The review does not mention anything about the tutorial.,N/A,The review does not mention anything about the art style.,N/A,The review does not mention anything about animations.,N/A,The review does not mention anything about sound effects or music.,N/A,The review does not mention anything about cooperative social functions.,N/A,The review does not mention anything about competitive social functions.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about IP integration.,N/A,The review does not mention anything about the installation file.,N/A,The review does not mention anything about the in-game downloading experience.
35183335,N/A,N/A,N/A,N/A,The game involves strategic team battles where players control characters with different abilities. Players must manage their team composition and use skills effectively to win battles.,1,"The review describes the combat as strategic and engaging, especially with the right team setup.",2,"The review provides detailed strategies and tactics for different scenarios, indicating a high level of strategic depth.",2,"The review discusses various characters and their roles, suggesting a diverse range of team setups.",1,The review mentions a satisfying progression experience with strategic planning.,1,The review suggests some flexibility in hero development with different strategies and builds.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2,The review highlights that non-paying users can have a good experience with strategic play.,1,The review suggests that spending is not necessary for a good experience.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36324802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36323013,N/A,N/A,N/A,N/A,The game involves strategic combat where players must efficiently use resources and choose pets wisely to progress.,1,"The review indicates satisfaction with the combat mechanics, especially with strategic resource management.",1,The review suggests a good level of strategic depth with the need for careful resource management and pet selection.,1,"The review mentions different pets and strategies, indicating some diversity in team setup.",1,The review describes a satisfying progression experience with strategic planning.,1,The review suggests some flexibility in hero development with different strategies and builds.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,The review highlights that non-paying users can have a good experience with strategic play.,1,The review suggests that spending is not necessary for a good experience.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
